validdate;t_2m:C;wind_speed_10m:kmh;relative_humidity_2m:p;direct_rad:W
2001-09-18T00:00:00Z;-10.0;32.2;80.8;0.5
2001-09-19T00:00:00Z;-10.8;8.5;85.2;0.2
2001-09-20T00:00:00Z;-8.8;26.3;89.8;0.0
2001-09-21T00:00:00Z;-8.3;13.1;87.8;0.7
2001-09-22T00:00:00Z;-7.5;14.6;92.2;0.0
2001-09-23T00:00:00Z;-8.3;15.2;92.5;0.5
2001-09-24T00:00:00Z;-7.2;13.5;92.9;0.0
2001-09-25T00:00:00Z;-8.1;4.6;93.4;0.3
2001-09-26T00:00:00Z;-8.3;35.6;88.9;0.0
2001-09-27T00:00:00Z;-10.7;36.5;87.0;0.1
2001-09-28T00:00:00Z;-8.5;15.8;92.0;0.0
2001-09-29T00:00:00Z;-7.1;25.8;90.9;0.0
2001-09-30T00:00:00Z;-8.8;30.8;88.4;0.0
2001-10-01T00:00:00Z;-7.5;23.3;90.8;0.0
2001-10-02T00:00:00Z;-8.5;22.9;85.5;0.0
2001-10-03T00:00:00Z;-9.8;12.0;87.7;0.0
2001-10-04T00:00:00Z;-10.1;24.0;89.2;0.0
2001-10-05T00:00:00Z;-10.7;20.7;90.9;0.0
2001-10-06T00:00:00Z;-11.9;33.4;84.5;0.0
2001-10-07T00:00:00Z;-12.8;31.3;85.5;0.0
2001-10-08T00:00:00Z;-13.9;30.1;88.7;0.0
2001-10-09T00:00:00Z;-13.3;32.9;81.6;0.0
2001-10-10T00:00:00Z;-14.2;38.7;81.3;0.0
2001-10-11T00:00:00Z;-15.9;21.8;86.4;0.0
2001-10-12T00:00:00Z;-14.8;22.6;86.5;0.0
2001-10-13T00:00:00Z;-14.1;30.0;83.9;0.0
2001-10-14T00:00:00Z;-13.1;27.0;84.0;0.0
2001-10-15T00:00:00Z;-11.6;20.7;82.3;0.0
2001-10-16T00:00:00Z;-14.2;23.4;79.0;0.0
2001-10-17T00:00:00Z;-17.2;8.4;81.1;0.0
2001-10-18T00:00:00Z;-18.1;12.6;83.1;0.0
2001-10-19T00:00:00Z;-18.7;25.8;82.5;0.0
2001-10-20T00:00:00Z;-11.1;22.3;88.5;0.0
2001-10-21T00:00:00Z;-17.1;27.2;79.3;0.0
2001-10-22T00:00:00Z;-18.8;32.6;77.7;0.0
2001-10-23T00:00:00Z;-18.7;39.0;78.0;0.0
2001-10-24T00:00:00Z;-14.1;27.2;87.9;0.0
2001-10-25T00:00:00Z;-12.6;17.7;89.1;0.0
2001-10-26T00:00:00Z;-15.3;21.0;86.6;0.0
2001-10-27T00:00:00Z;-16.6;31.7;80.6;0.0
2001-10-28T00:00:00Z;-18.7;25.4;82.9;0.0
2001-10-29T00:00:00Z;-17.8;37.1;82.3;0.0
2001-10-30T00:00:00Z;-16.2;17.2;86.0;0.0
2001-10-31T00:00:00Z;-14.6;22.3;87.5;0.0
2001-11-01T00:00:00Z;-15.6;29.9;83.5;0.0
2001-11-02T00:00:00Z;-19.6;27.7;83.1;0.0
2001-11-03T00:00:00Z;-19.9;31.6;81.2;0.0
2001-11-04T00:00:00Z;-22.1;21.2;82.3;0.0
2001-11-05T00:00:00Z;-21.1;28.2;81.5;0.0
2001-11-06T00:00:00Z;-19.2;29.4;83.2;0.0
2001-11-07T00:00:00Z;-17.6;10.4;82.5;0.0
2001-11-08T00:00:00Z;-24.6;12.4;79.1;0.0
2001-11-09T00:00:00Z;-26.7;21.7;77.5;0.0
2001-11-10T00:00:00Z;-22.8;23.5;80.5;0.0
2001-11-11T00:00:00Z;-18.5;20.1;84.3;0.0
2001-11-12T00:00:00Z;-17.3;23.4;82.2;0.0
2001-11-13T00:00:00Z;-21.2;18.2;74.7;0.0
2001-11-14T00:00:00Z;-22.4;25.3;82.1;0.0
2001-11-15T00:00:00Z;-23.7;18.5;81.0;0.0
2001-11-16T00:00:00Z;-26.9;13.7;80.2;0.0
2001-11-17T00:00:00Z;-28.2;13.0;77.8;0.0
2001-11-18T00:00:00Z;-27.5;16.3;78.4;0.0
2001-11-19T00:00:00Z;-28.1;16.7;78.6;0.0
2001-11-20T00:00:00Z;-27.7;18.4;77.0;0.0
2001-11-21T00:00:00Z;-24.7;18.9;80.8;0.0
2001-11-22T00:00:00Z;-26.1;21.4;78.3;0.0
2001-11-23T00:00:00Z;-25.1;32.6;78.7;0.0
2001-11-24T00:00:00Z;-21.2;44.7;78.0;0.0
2001-11-25T00:00:00Z;-20.9;23.2;82.5;0.0
2001-11-26T00:00:00Z;-18.4;51.8;79.4;0.0
2001-11-27T00:00:00Z;-17.8;40.2;82.8;0.0
2001-11-28T00:00:00Z;-17.1;27.1;84.7;0.0
2001-11-29T00:00:00Z;-13.9;12.8;88.3;0.0
2001-11-30T00:00:00Z;-15.1;15.2;87.3;0.0
2001-12-01T00:00:00Z;-15.0;16.5;87.2;0.0
2001-12-02T00:00:00Z;-15.6;27.7;84.4;0.0
2001-12-03T00:00:00Z;-15.8;8.1;86.5;0.0
2001-12-04T00:00:00Z;-15.5;7.9;85.8;0.0
2001-12-05T00:00:00Z;-16.1;20.6;87.3;0.0
2001-12-06T00:00:00Z;-13.1;25.9;88.9;0.0
2001-12-07T00:00:00Z;-12.6;42.6;85.3;0.0
2001-12-08T00:00:00Z;-8.3;35.5;89.5;0.0
2001-12-09T00:00:00Z;-13.1;24.7;86.4;0.0
2001-12-10T00:00:00Z;-13.9;9.9;76.3;0.0
2001-12-11T00:00:00Z;-16.9;13.1;83.3;0.0
2001-12-12T00:00:00Z;-21.1;15.6;81.6;0.0
2001-12-13T00:00:00Z;-24.0;12.6;82.1;0.0
2001-12-14T00:00:00Z;-25.2;9.3;83.5;0.0
2001-12-15T00:00:00Z;-22.5;18.5;79.0;0.0
2001-12-16T00:00:00Z;-22.0;38.9;77.7;0.0
2001-12-17T00:00:00Z;-24.4;38.5;78.8;0.0
2001-12-18T00:00:00Z;-25.4;13.0;78.3;0.0
2001-12-19T00:00:00Z;-21.0;9.4;86.2;0.0
2001-12-20T00:00:00Z;-21.3;20.3;81.4;0.0
2001-12-21T00:00:00Z;-21.6;23.5;84.6;0.0
2001-12-22T00:00:00Z;-24.2;21.0;77.4;0.0
2001-12-23T00:00:00Z;-26.0;34.2;78.2;0.0
2001-12-24T00:00:00Z;-27.4;30.1;77.2;0.0
2001-12-25T00:00:00Z;-28.3;9.9;78.0;0.0
2001-12-26T00:00:00Z;-29.6;15.4;76.7;0.0
2001-12-27T00:00:00Z;-28.6;16.3;77.7;0.0
2001-12-28T00:00:00Z;-25.5;22.5;78.4;0.0
2001-12-29T00:00:00Z;-16.8;53.7;76.9;0.0
2001-12-30T00:00:00Z;-15.0;31.4;81.2;0.0
2001-12-31T00:00:00Z;-19.4;28.8;80.0;0.0
