validdate;t_2m:C;wind_speed_10m:kmh;relative_humidity_2m:p;direct_rad:W
2001-09-11T00:00:00Z;-0.2;33.9;96.6;0.0
2001-09-12T00:00:00Z;-3.9;15.1;89.1;0.0
2001-09-13T00:00:00Z;-3.6;22.1;93.1;0.0
2001-09-14T00:00:00Z;-4.1;12.3;93.6;0.0
2001-09-15T00:00:00Z;-5.0;13.2;92.7;0.0
2001-09-16T00:00:00Z;-6.1;23.7;88.8;0.0
2001-09-17T00:00:00Z;-8.7;5.8;90.1;0.0
2001-09-18T00:00:00Z;-4.5;28.2;93.0;0.0
2001-09-19T00:00:00Z;-4.7;37.0;93.2;0.0
2001-09-20T00:00:00Z;-6.7;51.7;84.8;0.0
2001-09-21T00:00:00Z;-7.2;29.5;90.0;0.0
2001-09-22T00:00:00Z;-5.8;12.1;94.0;0.0
2001-09-23T00:00:00Z;-8.8;3.1;86.2;0.0
2001-09-24T00:00:00Z;-8.2;19.0;90.7;0.0
2001-09-25T00:00:00Z;-7.8;41.0;89.8;0.0
2001-09-26T00:00:00Z;-1.4;45.8;93.5;0.0
2001-09-27T00:00:00Z;-6.0;19.1;92.8;0.0
2001-09-28T00:00:00Z;-7.4;17.6;89.4;0.0
2001-09-29T00:00:00Z;-10.1;8.1;87.6;0.0
2001-09-30T00:00:00Z;-11.0;9.3;89.2;0.0
2001-10-01T00:00:00Z;-8.6;16.7;94.2;0.0
2001-10-02T00:00:00Z;-6.1;27.7;91.3;0.0
2001-10-03T00:00:00Z;-7.8;7.2;93.2;0.0
2001-10-04T00:00:00Z;-9.3;13.1;89.0;0.0
2001-10-05T00:00:00Z;-12.6;15.5;89.1;0.0
2001-10-06T00:00:00Z;-13.9;9.7;88.0;0.0
2001-10-07T00:00:00Z;-12.9;14.7;85.8;0.0
2001-10-08T00:00:00Z;-12.8;10.9;86.1;0.0
2001-10-09T00:00:00Z;-10.9;29.8;87.5;0.0
2001-10-10T00:00:00Z;-10.4;37.5;86.7;0.0
2001-10-11T00:00:00Z;-13.3;12.7;85.7;0.0
2001-10-12T00:00:00Z;-10.4;20.7;87.0;0.0
2001-10-13T00:00:00Z;-3.9;32.0;93.5;0.0
2001-10-14T00:00:00Z;-6.9;36.8;90.3;0.0
2001-10-15T00:00:00Z;-10.6;27.7;82.9;0.0
2001-10-16T00:00:00Z;-7.8;17.3;91.4;0.0
2001-10-17T00:00:00Z;-2.7;29.6;95.9;0.0
2001-10-18T00:00:00Z;-7.6;16.5;88.5;0.0
2001-10-19T00:00:00Z;-9.0;27.5;84.6;0.0
2001-10-20T00:00:00Z;-12.2;31.7;77.5;0.0
2001-10-21T00:00:00Z;-10.5;51.7;84.1;0.0
2001-10-22T00:00:00Z;-16.7;34.4;75.1;0.0
2001-10-23T00:00:00Z;-17.8;29.4;72.2;0.0
2001-10-24T00:00:00Z;-17.7;40.7;75.3;0.0
2001-10-25T00:00:00Z;-14.2;29.3;81.4;0.0
2001-10-26T00:00:00Z;-16.8;16.4;88.3;0.0
2001-10-27T00:00:00Z;-14.9;30.6;86.1;0.0
2001-10-28T00:00:00Z;-15.0;32.8;83.9;0.0
2001-10-29T00:00:00Z;-15.1;30.9;78.1;0.0
2001-10-30T00:00:00Z;-17.3;28.9;77.9;0.0
2001-10-31T00:00:00Z;-19.8;35.8;77.6;0.0
2001-11-01T00:00:00Z;-16.1;39.1;80.6;0.0
2001-11-02T00:00:00Z;-16.8;31.8;80.7;0.0
2001-11-03T00:00:00Z;-19.2;27.1;76.2;0.0
2001-11-04T00:00:00Z;-17.9;42.3;74.5;0.0
2001-11-05T00:00:00Z;-17.8;49.7;79.3;0.0
2001-11-06T00:00:00Z;-17.8;41.4;74.7;0.0
2001-11-07T00:00:00Z;-18.1;27.1;81.1;0.0
2001-11-08T00:00:00Z;-18.3;32.6;81.1;0.0
2001-11-09T00:00:00Z;-16.2;15.0;85.2;0.0
2001-11-10T00:00:00Z;-18.9;11.0;83.3;0.0
2001-11-11T00:00:00Z;-20.0;22.3;82.7;0.0
2001-11-12T00:00:00Z;-16.8;34.8;81.5;0.0
2001-11-13T00:00:00Z;-17.0;39.7;82.7;0.0
2001-11-14T00:00:00Z;-15.7;47.0;79.7;0.0
2001-11-15T00:00:00Z;-19.1;32.0;80.1;0.0
2001-11-16T00:00:00Z;-18.9;39.0;81.2;0.0
2001-11-17T00:00:00Z;-22.8;7.2;79.9;0.0
2001-11-18T00:00:00Z;-26.3;16.4;77.5;0.0
2001-11-19T00:00:00Z;-27.2;8.8;78.5;0.0
2001-11-20T00:00:00Z;-25.0;18.2;78.9;0.0
2001-11-21T00:00:00Z;-17.6;49.6;80.8;0.0
2001-11-22T00:00:00Z;-15.1;57.9;77.4;0.0
2001-11-23T00:00:00Z;-20.2;28.1;81.6;0.0
2001-11-24T00:00:00Z;-24.5;21.0;79.0;0.0
2001-11-25T00:00:00Z;-21.4;55.0;80.3;0.0
2001-11-26T00:00:00Z;-9.8;18.5;94.1;0.0
2001-11-27T00:00:00Z;-10.8;23.9;89.5;0.0
2001-11-28T00:00:00Z;-14.4;44.2;81.3;0.0
2001-11-29T00:00:00Z;-16.7;29.4;83.4;0.0
2001-11-30T00:00:00Z;-17.5;11.0;84.8;0.0
2001-12-01T00:00:00Z;-13.0;20.9;86.3;0.0
2001-12-02T00:00:00Z;-12.6;15.5;89.6;0.0
2001-12-03T00:00:00Z;-12.8;7.9;88.0;0.0
2001-12-04T00:00:00Z;-9.5;30.1;92.1;0.0
2001-12-05T00:00:00Z;-5.8;21.4;93.9;0.0
2001-12-06T00:00:00Z;-6.5;29.4;93.7;0.0
2001-12-07T00:00:00Z;-4.1;30.8;90.7;0.0
2001-12-08T00:00:00Z;-5.1;28.9;85.9;0.0
2001-12-09T00:00:00Z;-11.8;12.8;79.4;0.0
2001-12-10T00:00:00Z;-9.3;31.2;91.5;0.0
2001-12-11T00:00:00Z;-18.1;20.3;78.4;0.0
2001-12-12T00:00:00Z;-20.4;5.7;74.1;0.0
2001-12-13T00:00:00Z;-18.6;21.3;71.1;0.0
2001-12-14T00:00:00Z;-21.0;23.2;72.1;0.0
2001-12-15T00:00:00Z;-16.9;15.0;90.3;0.0
2001-12-16T00:00:00Z;-23.6;36.0;75.2;0.0
2001-12-17T00:00:00Z;-21.3;43.0;73.1;0.0
2001-12-18T00:00:00Z;-22.5;33.3;77.1;0.0
2001-12-19T00:00:00Z;-23.5;13.2;79.5;0.0
2001-12-20T00:00:00Z;-23.9;22.4;79.7;0.0
2001-12-21T00:00:00Z;-23.7;8.8;80.2;0.0
2001-12-22T00:00:00Z;-20.0;32.6;82.1;0.0
2001-12-23T00:00:00Z;-22.2;37.3;75.7;0.0
2001-12-24T00:00:00Z;-21.0;50.5;74.7;0.0
2001-12-25T00:00:00Z;-22.8;24.6;80.8;0.0
2001-12-26T00:00:00Z;-17.5;43.7;78.4;0.0
2001-12-27T00:00:00Z;-18.3;32.5;74.3;0.0
2001-12-28T00:00:00Z;-20.5;9.5;73.2;0.0
2001-12-29T00:00:00Z;-22.2;7.8;80.8;0.0
2001-12-30T00:00:00Z;-21.3;19.3;81.6;0.0
2001-12-31T00:00:00Z;-19.4;16.4;86.1;0.0
